Product Name,Quantity,Sell Price,Date Sold,Product Category,Unnamed: 5,Unnamed: 6,Unnamed: 7
Amlodipine 5mg,6.0,30.0,31/10/2020,ALL HYPERTENSION,,,
Amlodipine 10mg,6.0,36.0,01/11/2020,ALL HYPERTENSION,,,
Omeprazole 40mg,5.0,45.0,01/11/2020,GASTRO DRUGS,,,
Efficascent Oil Xtreme 25 mL,1.0,50.0,01/11/2020,GALENICALS,,,
Happy cotton,2.0,14.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Cefuroxime Axetil 500mg,2.0,76.0,01/11/2020,ANTIBIOTICS,,,
Medical Tape (small),1.0,30.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Gauze (small),2.0,12.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Band Aid,2.0,2.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Betadine Feminine Wash 25mL,1.0,30.0,01/11/2020,HYGIENE,,,
Mefenamic Acid (generic),12.0,36.0,01/11/2020,PAIN RELIEVERS,,,
Losartan 100mg,1.0,7.0,01/11/2020,ALL HYPERTENSION,,,
Centrum Advance,6.0,78.0,01/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Sambong 500mg,5.0,50.0,01/11/2020,HERBAL MEDICINES,,,
Jinli Kojic Acid Soap 65g,1.0,25.0,01/11/2020,HYGIENE,,,
Lola Remedios,2.0,24.0,01/11/2020,HERBAL MEDICINES,,,
Solmux,3.0,36.0,01/11/2020,RESPIRATORY,,,
Hivent Salbutamol Ampoule 2.5mL,3.0,45.0,01/11/2020,RESPIRATORY,,,
Nipple (small),1.0,10.0,01/11/2020,BABY PRODUCTS,,,
Alcohol 60mL,1.0,22.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Happy cotton,1.0,7.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Syringe 3 CC,1.0,6.0,01/11/2020,ALL MEDICAL SUPPLIES,,,
Oral Rehydration Salts,2.0,14.0,01/11/2020,GASTRO DRUGS,,,
Toothbrush,1.0,15.0,01/11/2020,HYGIENE,,,
Candy,3.0,21.0,02/11/2020,FOODS,,,
,1.0,130.0,02/11/2020,#REF!,,,
Symdex-D 25mg/2mg/325mg,20.0,100.0,02/11/2020,PAIN RELIEVERS,,,
Tender Care Sakura Scent Baby Soap 55g,2.0,90.0,02/11/2020,BABY PRODUCTS,,,
Flanax 550mg,1.0,26.0,02/11/2020,PAIN RELIEVERS,,,
Decolgen Forte 25mg/2mg/500mg,4.0,32.0,02/11/2020,PAIN RELIEVERS,,,
Sodium Chloride 0.9%,1.0,100.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Amlodipine 5mg,5.0,25.0,02/11/2020,ALL HYPERTENSION,,,
Biogesic 500mg,5.0,25.0,02/11/2020,PAIN RELIEVERS,,,
Toothpaste Sachet,1.0,6.0,02/11/2020,HYGIENE,,,
Calcium Lactate 325mg,14.0,56.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Ferrous Sulfate 500mg,7.0,35.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Rejuvon OB Forte,7.0,63.0,02/11/2020,OB PRODUCTS,,,
Losartan 100mg,1.0,7.0,02/11/2020,ALL HYPERTENSION,,,
Sodium Ascorbate,7.0,42.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Cetirizine 10mg,10.0,30.0,02/11/2020,ANTIHISTAMINES,,,
Face Mask,1.0,5.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,02/11/2020,RESPIRATORY,,,
Calcium Lactate 325mg,24.0,6.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Biogesic 500mg,10.0,50.0,02/11/2020,PAIN RELIEVERS,,,
Paracetamol (generic),1.0,35.0,02/11/2020,PAIN RELIEVERS,,,
Cotrimoxazole 480mg,4.0,20.0,02/11/2020,ANTIBIOTICS,,,
Amoxicillin 500mg,4.0,20.0,02/11/2020,ANTIBIOTICS,,,
Amoxicillin 500mg,5.0,25.0,02/11/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),5.0,15.0,02/11/2020,PAIN RELIEVERS,,,
Ferrous Sulfate 500mg,20.0,100.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Alcohol 250mL,1.0,65.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Gauze Bandage (small),4.0,100.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Face Mask,2.0,10.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Solmux,3.0,36.0,02/11/2020,RESPIRATORY,,,
Alaxan FR 400mg,3.0,30.0,02/11/2020,PAIN RELIEVERS,,,
Face Mask,1.0,5.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Tender Care Baby Powder 50g,1.0,25.0,02/11/2020,BABY PRODUCTS,,,
Mallows,2.0,4.0,02/11/2020,FOODS,,,
Mefenamic Acid (generic),10.0,30.0,02/11/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,02/11/2020,RESPIRATORY,,,
Happy cotton,2.0,14.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Cottonbuds (small pack),1.0,10.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Ascorbic Acid 500mg,3.0,15.0,02/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Trust Pills 75mg,1.0,55.0,02/11/2020,CONTRACEPTIVES,,,
Happy cotton,1.0,7.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Povidone Iodine 15 mL,1.0,30.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Medical Tape (small),1.0,30.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Gauze (small),3.0,18.0,02/11/2020,ALL MEDICAL SUPPLIES,,,
Arcoxia 120mg,1.0,18.0,02/11/2020,PAIN RELIEVERS,,,
Vicks VapoRub (small),1.0,32.0,02/11/2020,GALENICALS,,,
Baby Feeding Bottle (large),1.0,75.0,02/11/2020,BABY PRODUCTS,,,
Toothpaste Sachet,1.0,6.0,03/11/2020,HYGIENE,,,
Kool Fever,1.0,70.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Water Bottle 350mL (small),2.0,20.0,03/11/2020,DRINKS,,,
Kremil-S,5.0,48.0,03/11/2020,GASTRO DRUGS,,,
Amoxicillin 500mg,2.0,10.0,03/11/2020,ANTIBIOTICS,,,
Cetirizine 10mg,2.0,8.0,03/11/2020,ANTIHISTAMINES,,,
Rexona Deodorant,1.0,50.0,03/11/2020,HYGIENE,,,
Losartan 100mg,1.0,7.0,03/11/2020,ALL HYPERTENSION,,,
Biogesic 500mg,3.0,15.0,03/11/2020,PAIN RELIEVERS,,,
Nipple (small),2.0,20.0,03/11/2020,BABY PRODUCTS,,,
Biogesic 500mg,2.0,10.0,03/11/2020,PAIN RELIEVERS,,,
Candy,1.0,16.0,03/11/2020,FOODS,,,
Hivent Salbutamol Ampoule 2.5mL,3.0,15.0,03/11/2020,RESPIRATORY,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,03/11/2020,PAIN RELIEVERS,,,
Syringe 3 CC,1.0,6.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Sodium Chloride 0.9%,2.0,200.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Face Mask,1.0,5.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Medicol Advance 200mg,2.0,19.0,03/11/2020,PAIN RELIEVERS,,,
Tuseran Forte,2.0,24.0,03/11/2020,RESPIRATORY,,,
Lola Remedios,1.0,12.0,03/11/2020,HERBAL MEDICINES,,,
Salonpas Patch,6.0,16.0,03/11/2020,PAIN RELIEVERS,,,
Omega 15 mL,1.0,30.0,03/11/2020,GALENICALS,,,
Johnson's Regular Baby Cologne 25mL,1.0,22.0,03/11/2020,BABY PRODUCTS,,,
Celecoxib 200mg,1.0,7.0,03/11/2020,PAIN RELIEVERS,,,
Ponstan 500mg,3.0,84.0,03/11/2020,PAIN RELIEVERS,,,
Happy cotton,1.0,7.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,03/11/2020,PAIN RELIEVERS,,,
Biogesic 500mg,4.0,20.0,03/11/2020,PAIN RELIEVERS,,,
Face Mask,1.0,5.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Ascorbic Acid 500mg,10.0,50.0,03/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Mazine (Silver Sulfadiazine) 20g,1.0,80.0,03/11/2020,CREAM AND OINTMENTS,,,
Cottonbuds (small pack),1.0,10.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Pond's Cream Sachet,1.0,25.0,03/11/2020,COSMETICS,,,
Bonna 0-6 months 150g,1.0,115.0,03/11/2020,MILK SUPPLEMENTS,,,
Face Mask,1.0,5.0,03/11/2020,ALL MEDICAL SUPPLIES,,,
Dr. Wong's Sulfur Scented Soap 135g,1.0,55.0,04/11/2020,HYGIENE,,,
Colgate Toothpaste Box (small),1.0,33.0,04/11/2020,HYGIENE,,,
Mefenamic Acid (generic),2.0,6.0,04/11/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,3.0,45.0,04/11/2020,RESPIRATORY,,,
Solmux,2.0,24.0,04/11/2020,RESPIRATORY,,,
Advil 200mg,2.0,24.0,04/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,2.0,10.0,04/11/2020,ANTIBIOTICS,,,
Losartan 100mg,1.0,7.0,04/11/2020,ALL HYPERTENSION,,,
Biogesic 500mg,1.0,5.0,04/11/2020,PAIN RELIEVERS,,,
Pregnancy Test,1.0,35.0,04/11/2020,ALL MEDICAL SUPPLIES,,,
Medical Gloves,2.0,15.0,04/11/2020,ALL MEDICAL SUPPLIES,,,
Shampoo (Sachet),1.0,6.0,04/11/2020,HYGIENE,,,
Gauze Bandage (small),1.0,25.0,04/11/2020,ALL MEDICAL SUPPLIES,,,
Face Mask,1.0,5.0,04/11/2020,ALL MEDICAL SUPPLIES,,,
Vicks VapoRub (large),1.0,50.0,04/11/2020,GALENICALS,,,
Flanax 550mg,1.0,26.0,04/11/2020,PAIN RELIEVERS,,,
Pacifier,1.0,20.0,04/11/2020,BABY PRODUCTS,,,
Symdex-D 25mg/2mg/325mg,4.0,20.0,04/11/2020,PAIN RELIEVERS,,,
Ponstan 500mg,2.0,56.0,04/11/2020,PAIN RELIEVERS,,,
Cetirizine 10mg,6.0,18.0,04/11/2020,ANTIHISTAMINES,,,
Pregnancy Test,1.0,35.0,04/11/2020,ALL MEDICAL SUPPLIES,,,
Flanax 550mg,1.0,26.0,04/11/2020,PAIN RELIEVERS,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,04/11/2020,PAIN RELIEVERS,,,
Candy,2.0,14.0,04/11/2020,FOODS,,,
Candy,1.0,7.0,04/11/2020,FOODS,,,
Maxi-Peel Sun Protection Cream Sachet 15g,1.0,72.0,04/11/2020,COSMETICS,,,
Mefenamic Acid (generic),2.0,14.0,04/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,4.0,20.0,04/11/2020,ANTIBIOTICS,,,
Candy,3.0,21.0,04/11/2020,FOODS,,,
Ascof Forte Lagundi 600mg,4.0,20.0,04/11/2020,HERBAL MEDICINES,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,04/11/2020,PAIN RELIEVERS,,,
Candy,1.0,7.0,04/11/2020,FOODS,,,
Hivent Salbutamol Ampoule 2.5mL,2.0,30.0,04/11/2020,RESPIRATORY,,,
Mefenamic Acid (generic),3.0,9.0,05/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,2.0,5.0,05/11/2020,ANTIBIOTICS,,,
Enervon,1.0,15.0,05/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Baby Wipes,1.0,70.0,05/11/2020,BABY PRODUCTS,,,
Candy,3.0,21.0,05/11/2020,FOODS,,,
Losartan 100mg,1.0,7.0,05/11/2020,ALL HYPERTENSION,,,
Cefuroxime Axetil 500mg,1.0,38.0,05/11/2020,ANTIBIOTICS,,,
Opigesic 125mg,2.0,50.0,05/11/2020,PAIN RELIEVERS,,,
Ascorbic Acid 500mg,10.0,50.0,05/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Crown Bond Super Glue 3g,1.0,5.0,05/11/2020,OTHERS,,,
Efficascent Oil 25 mL,1.0,40.0,05/11/2020,GALENICALS,,,
Solmux,2.0,24.0,05/11/2020,RESPIRATORY,,,
Face Mask,1.0,5.0,05/11/2020,ALL MEDICAL SUPPLIES,,,
Celecoxib 200mg,4.0,28.0,05/11/2020,PAIN RELIEVERS,,,
Mefenamic Acid (generic),4.0,12.0,05/11/2020,PAIN RELIEVERS,,,
Flanax 550mg,3.0,78.0,05/11/2020,PAIN RELIEVERS,,,
Biogesic 500mg,10.0,50.0,05/11/2020,PAIN RELIEVERS,,,
Nipple (small),1.0,10.0,05/11/2020,BABY PRODUCTS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,05/11/2020,RESPIRATORY,,,
Tissue Roll,1.0,15.0,05/11/2020,HYGIENE,,,
Mefenamic Acid (generic),4.0,12.0,05/11/2020,PAIN RELIEVERS,,,
Salonpas Patch,2.0,16.0,05/11/2020,PAIN RELIEVERS,,,
Omega 60 mL,1.0,75.0,05/11/2020,GALENICALS,,,
Trust Pills 75mg,1.0,55.0,05/11/2020,CONTRACEPTIVES,,,
Kremil-S,1.0,9.5,05/11/2020,GASTRO DRUGS,,,
Alaxan FR 400mg,1.0,10.0,05/11/2020,PAIN RELIEVERS,,,
Mupirocin 20mg,1.0,130.0,05/11/2020,CREAM AND OINTMENTS,,,
Syringe 3 CC,1.0,6.0,05/11/2020,ALL MEDICAL SUPPLIES,,,
Amoxicillin Syrup,2.0,96.0,05/11/2020,ANTIBIOTICS,,,
Nail Cutter,1.0,20.0,05/11/2020,HYGIENE,,,
Water Bottle 1L (large),1.0,22.0,05/11/2020,DRINKS,,,
Efficascent Oil 25 mL,1.0,50.0,05/11/2020,GALENICALS,,,
Strepsils 8pcs,1.0,63.0,06/11/2020,RESPIRATORY,,,
Trust Pills 75mg,1.0,52.0,06/11/2020,CONTRACEPTIVES,,,
Toothpaste Sachet,1.0,8.0,06/11/2020,HYGIENE,,,
Biogesic Syrup 7-12 years 60mL,1.0,135.0,06/11/2020,PAIN RELIEVERS,,,
Face Mask,4.0,20.0,06/11/2020,ALL MEDICAL SUPPLIES,,,
Tissue Roll,1.0,15.0,06/11/2020,HYGIENE,,,
Strepsils 8pcs,1.0,63.0,06/11/2020,RESPIRATORY,,,
Amoxicillin 500mg,10.0,50.0,06/11/2020,ANTIBIOTICS,,,
Ascorbic Acid 500mg,1.0,5.0,06/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Diclofenac Sodium 100mg,1.0,5.0,06/11/2020,PAIN RELIEVERS,,,
Salonpas Patch,2.0,16.0,06/11/2020,PAIN RELIEVERS,,,
Symdex-D 25mg/2mg/325mg,2.0,10.0,06/11/2020,PAIN RELIEVERS,,,
Bonna 0-6 months 150g,1.0,115.0,06/11/2020,MILK SUPPLEMENTS,,,
Solmux,1.0,12.0,06/11/2020,RESPIRATORY,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,06/11/2020,PAIN RELIEVERS,,,
Solmux,4.0,48.0,06/11/2020,RESPIRATORY,,,
Amoxicillin 500mg,10.0,50.0,06/11/2020,ANTIBIOTICS,,,
RDL Whitening Papaya Soap 25g,1.0,12.0,06/11/2020,HYGIENE,,,
Face Mask,1.0,10.0,06/11/2020,ALL MEDICAL SUPPLIES,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,06/11/2020,PAIN RELIEVERS,,,
Alcohol 500mL,1.0,105.0,06/11/2020,ALL MEDICAL SUPPLIES,,,
Amoxicillin 500mg,21.0,105.0,06/11/2020,ANTIBIOTICS,,,
Decolgen Forte 25mg/2mg/500mg,3.0,24.0,06/11/2020,PAIN RELIEVERS,,,
Cetirizine 10mg,2.0,8.0,06/11/2020,ANTIHISTAMINES,,,
Lola Remedios,1.0,12.0,06/11/2020,HERBAL MEDICINES,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,07/11/2020,RESPIRATORY,,,
Evening Primrose 1000mg,6.0,60.0,07/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Nipple (small),1.0,10.0,07/11/2020,BABY PRODUCTS,,,
Decolgen Forte 25mg/2mg/500mg,3.0,24.0,07/11/2020,PAIN RELIEVERS,,,
Neozep,2.0,14.0,07/11/2020,RESPIRATORY,,,
Modess Regular Pads,1.0,6.0,07/11/2020,HYGIENE,,,
Diatabs 2mg,1.0,10.0,07/11/2020,GASTRO DRUGS,,,
Johnson's Baby Powder Pink 25g,1.0,20.0,07/11/2020,BABY PRODUCTS,,,
Decolgen Forte 25mg/2mg/500mg,2.0,16.0,07/11/2020,PAIN RELIEVERS,,,
Efficascent Oil 25 mL,1.0,40.0,07/11/2020,GALENICALS,,,
Decolgen Forte 25mg/2mg/500mg,3.0,24.0,07/11/2020,PAIN RELIEVERS,,,
Baby Wipes,1.0,70.0,07/11/2020,BABY PRODUCTS,,,
Gun Toy,2.0,14.0,07/11/2020,OTHERS,,,
Bonna 0-6 months 150g,1.0,115.0,07/11/2020,MILK SUPPLEMENTS,,,
Nipple (small),1.0,10.0,07/11/2020,BABY PRODUCTS,,,
Symdex-D 25mg/2mg/325mg,2.0,10.0,07/11/2020,PAIN RELIEVERS,,,
Tissue Roll,1.0,15.0,07/11/2020,HYGIENE,,,
Strepsils 8pcs,1.0,63.0,07/11/2020,RESPIRATORY,,,
Johnson's milk+rice Baby Bath 50mL,1.0,50.0,07/11/2020,BABY PRODUCTS,,,
Face Mask,4.0,20.0,07/11/2020,ALL MEDICAL SUPPLIES,,,
Baby Wipes,1.0,25.0,07/11/2020,BABY PRODUCTS,,,
Salonpas Pack,1.0,80.0,07/11/2020,PAIN RELIEVERS,,,
Vicks VapoRub (large),1.0,50.0,07/11/2020,GALENICALS,,,
Amlodipine 10mg,10.0,50.0,07/11/2020,ALL HYPERTENSION,,,
Katinko Ointment,1.0,35.0,07/11/2020,GALENICALS,,,
Losartan 100mg,1.0,7.0,07/11/2020,ALL HYPERTENSION,,,
Biogesic 500mg,10.0,50.0,07/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,10.0,50.0,07/11/2020,ANTIBIOTICS,,,
Cetirizine 10mg,10.0,40.0,07/11/2020,ANTIHISTAMINES,,,
Trust Condom,2.0,70.0,07/11/2020,CONTRACEPTIVES,,,
Johnson's Baby Powder Pink 25g,1.0,20.0,07/11/2020,BABY PRODUCTS,,,
Flanax 550mg,2.0,52.0,07/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,1.0,5.0,07/11/2020,ANTIBIOTICS,,,
Face Mask,1.0,5.0,07/11/2020,ALL MEDICAL SUPPLIES,,,
Alcohol 60mL,1.0,22.0,07/11/2020,ALL MEDICAL SUPPLIES,,,
Saridon,4.0,28.0,07/11/2020,PAIN RELIEVERS,,,
Candy,1.0,7.0,07/11/2020,FOODS,,,
Celecoxib 200mg,1.0,7.0,07/11/2020,PAIN RELIEVERS,,,
Pharex Vit.B Complex,2.0,12.0,07/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Alaxan FR 400mg,2.0,20.0,07/11/2020,PAIN RELIEVERS,,,
Sambong 500mg,2.0,20.0,07/11/2020,HERBAL MEDICINES,,,
Biogesic 500mg,4.0,20.0,07/11/2020,PAIN RELIEVERS,,,
Medicol Advance 200mg,4.0,38.0,07/11/2020,PAIN RELIEVERS,,,
Mefenamic Acid Ritemed 500mg,5.0,35.0,07/11/2020,PAIN RELIEVERS,,,
Nipple (small),4.0,40.0,07/11/2020,BABY PRODUCTS,,,
Alaxan FR 400mg,1.0,10.0,07/11/2020,PAIN RELIEVERS,,,
Biogesic 500mg,2.0,10.0,07/11/2020,PAIN RELIEVERS,,,
Dr. Wong's Sulfur Scented Soap 135g,1.0,50.0,07/11/2020,HYGIENE,,,
Vicks VapoRub (large),1.0,50.0,07/11/2020,GALENICALS,,,
Vicks VapoRub (small),1.0,32.0,07/11/2020,GALENICALS,,,
Petroleum Jelly (generic),1.0,25.0,07/11/2020,CREAM AND OINTMENTS,,,
Ascof Forte Lagundi 600mg,1.0,10.0,08/11/2020,HERBAL MEDICINES,,,
Amoxicillin 500mg,2.0,10.0,08/11/2020,ANTIBIOTICS,,,
Losartan 50mg,2.0,10.0,08/11/2020,ALL HYPERTENSION,,,
Nature's Spring Purified Drinking Water 10L,1.0,95.0,08/11/2020,DRINKS,,,
Myra-E,8.0,112.0,08/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Stresstabs,2.0,24.0,08/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Dr. Wong's Sulfur Scented Soap 135g,1.0,55.0,08/11/2020,HYGIENE,,,
Listerine 100mL,1.0,60.0,08/11/2020,HYGIENE,,,
Povidone Iodine 15 mL,1.0,30.0,08/11/2020,ALL MEDICAL SUPPLIES,,,
Amoxicillin 500mg,2.0,10.0,08/11/2020,ANTIBIOTICS,,,
Lola Remedios,1.0,12.0,08/11/2020,HERBAL MEDICINES,,,
Neozep,2.0,14.0,08/11/2020,RESPIRATORY,,,
Losartan 50mg,3.0,15.0,08/11/2020,ALL HYPERTENSION,,,
Amlodipine 5mg,3.0,15.0,08/11/2020,ALL HYPERTENSION,,,
Losartan 100mg,1.0,7.0,08/11/2020,ALL HYPERTENSION,,,
Celecoxib 200mg,2.0,14.0,08/11/2020,PAIN RELIEVERS,,,
Carbocisteine Drops 15mL,1.0,47.0,08/11/2020,PEDIA BOTTLES,,,
Celecoxib 200mg,2.0,14.0,08/11/2020,PAIN RELIEVERS,,,
Shampoo (Sachet),1.0,6.0,08/11/2020,HYGIENE,,,
Toothbrush,1.0,15.0,08/11/2020,HYGIENE,,,
Biogesic 500mg,6.0,30.0,08/11/2020,PAIN RELIEVERS,,,
Cefuroxime Axetil 500mg,1.0,38.0,08/11/2020,ANTIBIOTICS,,,
Neozep,1.0,7.0,08/11/2020,RESPIRATORY,,,
Jinli Kojic Acid Soap 65g,1.0,20.0,08/11/2020,HYGIENE,,,
Cetirizine 10mg,10.0,40.0,08/11/2020,ANTIHISTAMINES,,,
Saridon,4.0,20.0,08/11/2020,PAIN RELIEVERS,,,
Toothbrush,1.0,15.0,08/11/2020,HYGIENE,,,
Face Mask,1.0,5.0,08/11/2020,ALL MEDICAL SUPPLIES,,,
Medical Tape (small),1.0,30.0,08/11/2020,ALL MEDICAL SUPPLIES,,,
Gauze Bandage (small),1.0,25.0,08/11/2020,ALL MEDICAL SUPPLIES,,,
Cotrimoxazole 480mg,2.0,9.0,08/11/2020,ANTIBIOTICS,,,
Tuseran Forte,1.0,12.0,08/11/2020,RESPIRATORY,,,
Face Mask,1.0,10.0,08/11/2020,ALL MEDICAL SUPPLIES,,,
Bonamil 6-12 months 150g,2.0,230.0,09/11/2020,MILK SUPPLEMENTS,,,
Baby Feeding Bottle (small),1.0,50.0,09/11/2020,BABY PRODUCTS,,,
Face Mask,1.0,5.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Cotton Applicator,20.0,60.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,09/11/2020,PAIN RELIEVERS,,,
Diclofenac Sodium 100mg,1.0,5.0,09/11/2020,PAIN RELIEVERS,,,
Novamol Drops,1.0,25.0,09/11/2020,PAIN RELIEVERS,,,
Gauze (large),3.0,18.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Povidone Iodine 15 mL,1.0,30.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Agua Oxinada,1.0,15.0,09/11/2020,PAIN RELIEVERS,,,
Medical Tape (small),1.0,30.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Celecoxib 200mg,2.0,14.0,09/11/2020,PAIN RELIEVERS,,,
Trust Pills 75mg,1.0,55.0,09/11/2020,CONTRACEPTIVES,,,
Agua Oxinada,1.0,15.0,09/11/2020,PAIN RELIEVERS,,,
Amoxicillin 500mg,10.0,50.0,09/11/2020,ANTIBIOTICS,,,
Mefenamic Acid (generic),10.0,30.0,09/11/2020,PAIN RELIEVERS,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,09/11/2020,PAIN RELIEVERS,,,
Medical Tape (small),1.0,30.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Face Mask,1.0,5.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Face Mask,1.0,5.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Amlodipine 10mg,10.0,70.0,09/11/2020,ALL HYPERTENSION,,,
Losartan 100mg,10.0,60.0,09/11/2020,ALL HYPERTENSION,,,
Bisacodyl 5mg,3.0,9.0,09/11/2020,GASTRO DRUGS,,,
Dolfenal 500mg,1.0,26.0,09/11/2020,PAIN RELIEVERS,,,
Advil 200mg,1.0,12.0,09/11/2020,PAIN RELIEVERS,,,
Kremil-S,2.0,19.0,09/11/2020,GASTRO DRUGS,,,
Medicol Advance 200mg,1.0,8.5,09/11/2020,PAIN RELIEVERS,,,
Solmux,4.0,48.0,09/11/2020,RESPIRATORY,,,
Cetirizine 10mg,3.0,12.0,09/11/2020,ANTIHISTAMINES,,,
Pregnancy Test,1.0,35.0,09/11/2020,ALL MEDICAL SUPPLIES,,,
Amoxicillin 500mg,10.0,50.0,09/11/2020,ANTIBIOTICS,,,
Nipple (small),5.0,50.0,09/11/2020,BABY PRODUCTS,,,
Neozep,2.0,14.0,09/11/2020,RESPIRATORY,,,
Neozep,2.0,14.0,09/11/2020,RESPIRATORY,,,
Bonamine 25mg,2.0,32.0,09/11/2020,ANTIVERTIGO,,,
BL Cream,1.0,35.0,09/11/2020,CREAM AND OINTMENTS,,,
Carbocisteine 500mg,1.0,8.0,09/11/2020,RESPIRATORY,,,
Saridon,2.0,14.0,09/11/2020,PAIN RELIEVERS,,,
Amlodipine 5mg,5.0,10.0,09/11/2020,ALL HYPERTENSION,,,
Losartan 50mg,2.0,10.0,09/11/2020,ALL HYPERTENSION,,,
Saridon,1.0,7.0,09/11/2020,PAIN RELIEVERS,,,
Erythromycin 500mg,1.0,7.5,09/11/2020,ANTIBIOTICS,,,
Bioflu 10mg/2mg/500mg,1.0,10.0,09/11/2020,PAIN RELIEVERS,,,
Hivent Salbutamol Ampoule 2.5mL,1.0,15.0,09/11/2020,RESPIRATORY,,,
Trust Pills 75mg,1.0,55.0,09/11/2020,CONTRACEPTIVES,,,
Dolfenal 500mg,2.0,52.0,10/11/2020,PAIN RELIEVERS,,,
Lola Remedios,1.0,12.0,10/11/2020,HERBAL MEDICINES,,,
Johnson's Baby Oil 25mL,1.0,20.0,10/11/2020,BABY PRODUCTS,,,
Bioflu 10mg/2mg/500mg,2.0,20.0,10/11/2020,PAIN RELIEVERS,,,
Baby Diapers (medium) 4pcs,2.0,20.0,10/11/2020,BABY PRODUCTS,,,
Mupirocin 20mg,1.0,159.0,10/11/2020,CREAM AND OINTMENTS,,,
Agua Oxinada,1.0,15.0,10/11/2020,PAIN RELIEVERS,,,
Celecoxib 200mg,4.0,28.0,10/11/2020,PAIN RELIEVERS,,,
Myra-E,1.0,14.0,10/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
Cotrimoxazole 480mg,5.0,25.0,10/11/2020,ANTIBIOTICS,,,
Stresstabs,2.0,24.0,10/11/2020,ADULT VITAMINS AND SUPPLEMENTS,,,
